,Bigram,Frequency
953,"('30', 'minutes')",2
954,"('questions', 'ok')",2
955,"('get', 'mask')",2
956,"('three', 'three')",2
957,"('want', 'stay')",2
958,"('okay', 'way')",2
959,"('went', 'upstairs')",2
960,"('time', 'symptoms')",2
961,"('pain', 'kind')",2
962,"('4254', 'bluebird')",2
963,"('illicit', 'drug')",2
964,"('take', 'im')",2
965,"('pretty', 'much')",2
966,"('id', 'like')",2
967,"('getting', 'started')",2
968,"('five', 'six')",2
969,"('help', 'coming')",2
970,"('right', 'got')",2
971,"('lot', 'help')",2
972,"('move', 'around')",2
973,"('call', 'grandma')",2
974,"('dont', 'key')",2
975,"('key', 'dont')",2
976,"('real', 'quick')",2
977,"('alright', 'back')",2
978,"('aspirin', 'think')",2
979,"('pretty', 'sure')",2
980,"('sure', 'got')",2
981,"('okay', 'think')",2
982,"('quickest', 'way')",2
983,"('way', 'either')",2
984,"('either', 'put')",2
985,"('put', 'chew')",2
986,"('chew', 'place')",2
987,"('place', 'underneath')",2
988,"('underneath', 'tongue')",2
989,"('right', 'anything')",2
990,"('said', 'way')",2
991,"('worse', 'get')",2
992,"('going', 'right')",2
993,"('yeah', 'always')",2
994,"('okay', 'injury')",2
995,"('oh', 'old')",2
996,"('called', 'earlier')",2
997,"('im', '83')",2
998,"('side', 'chest')",2
999,"('okay', 'left')",2
1000,"('leftsided', 'chest')",2
1001,"('health', 'urgent')",2
1002,"('ohio', 'health')",2
1003,"('bye', 'whats')",2
1004,"('5', 'old')",2
1005,"('alright', 'medics')",2
1006,"('7', '5')",2
1007,"('5', '7')",2
1008,"('5', '5')",2
1009,"('362', '5')",2
1010,"('740', '362')",2
1011,"('uh', '740')",2
1012,"('ambulance', 'entrance')",2
1013,"('route', 'alright')",2
1014,"('number', 'pauline')",2
1015,"('sorry', 'thats')",2
1016,"('hayfield', 'drive')",2
1017,"('232', 'hayfield')",2
1018,"('lets', 'see')",2
1019,"('hi', 'well')",2
1020,"('side', 'door')",2
1021,"('7405492700', 'okay')",2
1022,"('46', 'conscious')",2
1023,"('alright', 'great')",2
1024,"('46', '46')",2
1025,"('patient', '46')",2
1026,"('sorry', 'patient')",2
1027,"('patient', 'im')",2
1028,"('least', 'tell')",2
1029,"('much', 'oh')",2
1030,"('pauline', 'phone')",2
1031,"('whats', 'good')",2
1032,"('wendy', 'whats')",2
1033,"('ahead', 'mask')",2
1034,"('pains', 'maybe')",2
1035,"('emergency', '73')",2
1036,"('theyll', 'shortly')",2
1037,"('mask', 'theyll')",2
1038,"('least', 'mask')",2
1039,"('go', 'least')",2
1040,"('place', 'ive')",2
1041,"('ago', 'long')",2
1042,"('symptoms', 'coffee')",2
1043,"('pain', 'tonight')",2
1044,"('know', 'back')",2
1045,"('ask', 'know')",2
1046,"('last', 'time')",2
1047,"('profusely', 'im')",2
1048,"('maybe', 'couple')",2
1049,"('long', 'pains')",2
1050,"('pauline', 'yeah')",2
1051,"('already', 'yeah')",2
1052,"('get', 'pauline')",2
1053,"('grady', 'let')",2
1054,"('take', 'grady')",2
1055,"('yeah', 'take')",2
1056,"('grady', 'okay')",2
1057,"('go', 'grady')",2
1058,"('wait', 'already')",2
1059,"('pains', 'start')",2
1060,"('ill', 'wait')",2
1061,"('started', 'ill')",2
1062,"('nitroglycerin', 'didnt')",2
1063,"('byebye', 'nitroglycerin')",2
1064,"('changed', 'yes')",2
1065,"('start', 'anything')",2
1066,"('drive', 'whats')",2
1067,"('able', 'talk')",2
1068,"('go', 'well')",2
1069,"('pain', 'think')",2
1070,"('um', 'ill')",2
1071,"('best', 'way')",2
1072,"('minutes', 'ok')",2
1073,"('time', 'started')",2
1074,"('phone', 'im')",2
1075,"('im', 'one')",2
1076,"('youre', 'okay')",2
1077,"('right', 'side')",2
1078,"('time', 'passes')",2
1079,"('second', 'time')",2
1080,"('little', 'second')",2
1081,"('vomiting', 'little')",2
1082,"('partner', 'go')",2
1083,"('breath', 'want')",2
1084,"('know', 'pain')",2
1085,"('nauseated', 'vomited')",2
1086,"('profusely', 'yes')",2
1087,"('shes', 'allergic')",2
1088,"('address', 'one')",2
1089,"('way', 'verify')",2
1090,"('ok', 'able')",2
1091,"('able', 'ok')",2
1092,"('able', 'says')",2
1093,"('able', 'shes')",2
1094,"('confirm', 'shes')",2
1095,"('anything', 'yeah')",2
1096,"('scene', 'confirm')",2
1097,"('get', 'scene')",2
1098,"('give', 'medics')",2
1099,"('aspirin', 'give')",2
1100,"('could', 'get')",2
1101,"('aspirin', 'im')",2
1102,"('correct', 'okay')",2
1103,"('yeah', 'sure')",2
1104,"('change', 'chest')",2
1105,"('going', 'thursday')",2
1106,"('around', 'help')",2
1107,"('ok', 'want')",2
1108,"('need', 'stay')",2
1109,"('okay', 'sorry')",2
1110,"('going', 'oh')",2
1111,"('coming', 'shes')",2
1112,"('sick', 'hes')",2
1113,"('though', 'im')",2
1114,"('hes', 'sick')",2
1115,"('name', 'whats')",2
1116,"('believe', 'hes')",2
1117,"('good', 'job')",2
1118,"('okay', 'happened')",2
1119,"('bob', 'dont')",2
1120,"('upstairs', 'okay')",2
1121,"('starting', 'late')",2
1122,"('late', 'last')",2
1123,"('yeah', 'talking')",2
1124,"('starting', 'medics')",2
1125,"('didnt', 'go')",2
1126,"('lot', 'im')",2
1127,"('night', '1')",2
1128,"('1', 'oclock')",2
1129,"('oclock', 'morning')",2
1130,"('wheres', 'pain')",2
1131,"('911', 'came')",2
1132,"('okay', 'doesnt')",2
1133,"('bye', 'okay')",2
1134,"('think', 'gets')",2
1135,"('around', 'says')",2
1136,"('need', 'take')",2
1137,"('take', 'least')",2
1138,"('partners', 'dispatch')",2
1139,"('tell', 'get')",2
1140,"('wayne', 'brown')",2
1141,"('got', 'morning')",2
1142,"('well', 'got')",2
1143,"('awake', 'im')",2
1144,"('definitely', 'awake')",2
1145,"('youre', 'definitely')",2
1146,"('brown', 'drive')",2
1147,"('9182', 'wayne')",2
1148,"('trying', 'im')",2
1149,"('get', 'one')",2
1150,"('thank', 'brad')",2
1151,"('okay', 'say')",2
1152,"('comfortable', 'disconnecting')",2
1153,"('one', 'covid')",2
1154,"('covid', 'one')",2
1155,"('constant', 'okay')",2
1156,"('may', 'heart')",2
1157,"('mask', 'hes')",2
1158,"('right', 'sophie')",2
1159,"('trouble', 'using')",2
1160,"('tingly', 'arms')",2
1161,"('super', 'tingly')",2
1162,"('sitting', 'laying')",2
1163,"('na', 'pass')",2
1164,"('sophie', 'name')",2
1165,"('9900', 'get')",2
1166,"('9330', 'shawnee')",2
1167,"('513360desolt', '9900')",2
1168,"('didnt', 'thank')",2
1169,"('sorry', 'didnt')",2
1170,"('15', 'minutes')",2
1171,"('hes', 'saying')",2
1172,"('nitroglycerin', 'tablets')",2
1173,"('want', 'walking')",2
1174,"('seated', 'dont')",2
1175,"('back', 'remain')",2
1176,"('one', 'greg')",2
1177,"('thats', 'understand')",2
1178,"('thank', 'um')",2
1179,"('hes', 'gon')",2
1180,"('first', 'one')",2
1181,"('take', 'first')",2
1182,"('greg', 'able')",2
1183,"('yeah', 'partner')",2
1184,"('called', 'back')",2
1185,"('want', 'check')",2
1186,"('living', 'room')",2
1187,"('hes', 'couple')",2
1188,"('hardly', 'stand')",2
1189,"('medics', 'im')",2
1190,"('attack', 'address')",2
1191,"('understand', 'remind')",2
1192,"('remind', 'medics')",2
1193,"('try', 'get')",2
1194,"('get', 'take')",2
1195,"('breath', 'calm')",2
1196,"('calm', 'okay')",2
1197,"('pain', 'changing')",2
1198,"('changing', 'hes')",2
1199,"('say', 'okay')",2
1200,"('pain', 'understand')",2
1201,"('understand', 'take')",2
1202,"('nitro', 'take')",2
1203,"('anything', 'either')",2
1204,"('either', 'stay')",2
1205,"('anything', 'one')",2
1206,"('one', 'change')",2
1207,"('change', 'called')",2
1208,"('using', 'mask')",2
1209,"('trouble', 'swallowing')",2
1210,"('name', 'patricia')",2
1211,"('weeks', 'rod')",2
1212,"('6112', 'hollow')",2
1213,"('last', 'january')",2
1214,"('back', 'last')",2
1215,"('screws', 'put')",2
1216,"('12', 'screws')",2
1217,"('rod', '12')",2
1218,"('pain', 'weeks')",2
1219,"('oak', 'court')",2
1220,"('wouldnt', 'know')",2
1221,"('uh', 'rapid')",2
1222,"('move', 'chest')",2
1223,"('different', 'breathe')",2
1224,"('58', 'winner')",2
1225,"('drive', 'delaware')",2
1226,"('hollow', 'oak')",2
1227,"('gradual', 'coming')",2
1228,"('allergic', 'anything')",2
1229,"('91', 'beats')",2
1230,"('pressure', 'took')",2
1231,"('daily', 'medication')",2
1232,"('take', 'daily')",2
1233,"('feel', 'fast')",2
1234,"('minute', 'right')",2
1235,"('beats', 'per')",2
1236,"('heart', '91')",2
1237,"('coming', 'sudden')",2
1238,"('church', '6861')",2
1239,"('point', 'church')",2
1240,"('center', 'point')",2
1241,"('fast', 'feel')",2
1242,"('sweaty', 'perfect')",2
1243,"('see', 'sweaty')",2
1244,"('pine', 'drive')",2
1245,"('winter', 'pine')",2
1246,"('58', 'winter')",2
1247,"('outside', 'today')",2
1248,"('better', 'get')",2
1249,"('youd', 'better')",2
1250,"('said', 'youd')",2
1251,"('see', 'said')",2
1252,"('ready', 'open')",2
1253,"('today', 'couple')",2
1254,"('long', 'outside')",2
1255,"('many', 'take')",2
1256,"('sweating', 'perfectly')",2
1257,"('good', 'guy')",2
1258,"('boss', 'hes')",2
1259,"('good', 'boss')",2
1260,"('um', 'hes')",2
1261,"('abnormal', 'yes')",2
1262,"('whats', 'youre')",2
1263,"('youre', 'gon')",2
1264,"('na', 'throw')",2
1265,"('218', 'messenger')",2
1266,"('messenger', 'way')",2
1267,"('one', 'four')",2
1268,"('four', 'three')",2
1269,"('lot', 'pain')",2
1270,"('verify', 'phone')",2
1271,"('say', 'gradual')",2
1272,"('located', 'yeah')",2
1273,"('else', 'havent')",2
1274,"('seen', 'anywhere')",2
1275,"('say', 'change')",2
1276,"('change', 'agree')",2
1277,"('agree', 'youre')",2
1278,"('going', 'move')",2
1279,"('patricia', 'zeller')",2
1280,"('rate', 'didnt')",2
1281,"('get', 'inside')",2
1282,"('narrow', 'stretchers')",2
1283,"('give', 'try')",2
1284,"('aspirin', 'go')",2
1285,"('able', 'get')",2
1286,"('aspirin', 'regularly')",2
1287,"('stuff', 'like')",2
1288,"('stretchers', 'stuff')",2
1289,"('hallway', 'narrow')",2
1290,"('make', 'chest')",2
1291,"('inside', 'back')",2
1292,"('right', 'inside')",2
1293,"('door', 'hes')",2
1294,"('house', 'back')",2
1295,"('came', 'side')",2
1296,"('get', 'came')",2
1297,"('try', 'make')",2
1298,"('pain', 'go')",2
1299,"('clothing', 'okay')",2
1300,"('house', 'easy')",2
1301,"('window', 'police')",2
1302,"('front', 'window')",2
1303,"('light', 'front')",2
1304,"('theres', 'blue')",2
1305,"('find', 'theres')",2
1306,"('easy', 'find')",2
1307,"('give', 'ok')",2
1308,"('away', 'little')",2
1309,"('dosage', 'give')",2
1310,"('kind', 'dosage')",2
1311,"('able', 'go')",2
1312,"('youd', 'like')",2
1313,"('get', 'youd')",2
1314,"('bit', 'medics')",2
1315,"('arm', 'hurts')",2
1316,"('hurts', 'arm')",2
1317,"('honey', 'said')",2
1318,"('1570', 'horseshoe')",2
1319,"('feeling', 'chest')",2
1320,"('look', 'yeah')",2
1321,"('pretty', 'good')",2
1322,"('heaviness', 'chest')",2
1323,"('feels', 'heaviness')",2
1324,"('horseshoe', 'road')",2
1325,"('911', 'location')",2
1326,"('pain', 'honey')",2
1327,"('yeah', 'thank')",2
1328,"('okay', 'ok')",2
1329,"('chair', 'okay')",2
1330,"('perfect', 'see')",2
1331,"('open', 'okay')",2
1332,"('inside', 'outside')",2
1333,"('ago', 'said')",2
1334,"('tightness', 'chest')",2
1335,"('little', 'better')",2
1336,"('suddenly', 'building')",2
1337,"('lot', 'phlegm')",2
1338,"('like', 'hearts')",2
1339,"('yes', 'think')",2
1340,"('aspirin', 'ill')",2
1341,"('got', 'real')",2
1342,"('change', 'get')",2
1343,"('alright', 'bye')",2
1344,"('72', 'alright')",2
1345,"('going', '145')",2
1346,"('walnut', 'going')",2
1347,"('pain', 'feel')",2
1348,"('sixty', 'five')",2
1349,"('got', 'history')",2
1350,"('vaccinated', 'uh')",2
1351,"('right', 'took')",2
1352,"('sudden', 'gradually')",2
1353,"('passed', 'kroger')",2
1354,"('whats', 'later')",2
1355,"('emergency', 'whats')",2
1356,"('happened', 'emergency')",2
1357,"('thats', 'happened')",2
1358,"('dublin', 'thats')",2
1359,"('kroger', 'dublin')",2
1360,"('got', 'black')",2
1361,"('really', 'well')",2
1362,"('lot', 'blood')",2
1363,"('brother', 'ok')",2
1364,"('brother', 'brother')",2
1365,"('check', 'okay')",2
1366,"('okay', 'went')",2
1367,"('ohio', '43080')",2
1368,"('later', 'really')",2
1369,"('know', 'guys')",2
1370,"('took', 'two')",2
1371,"('complex', 'see')",2
1372,"('well', 'yes')",2
1373,"('two', 'steps')",2
1374,"('attack', '2012')",2
1375,"('given', 'three')",2
1376,"('ohio', 'name')",2
1377,"('lets', 'go')",2
1378,"('pulling', 'complex')",2
1379,"('oh', 'shit')",2
1380,"('probably', 'pulling')",2
1381,"('area', 'hes')",2
1382,"('marked', 'area')",2
1383,"('deputy', 'marked')",2
1384,"('theres', 'deputy')",2
1385,"('rebecca', 'theres')",2
1386,"('bit', 'ok')",2
1387,"('okay', 'thought')",2
1388,"('lot', 'chest')",2
1389,"('profusely', 'bye')",2
1390,"('pains', 'thought')",2
1391,"('medic', 'im')",2
1392,"('seven', 'weeks')",2
1393,"('havent', 'seven')",2
1394,"('yeah', 'havent')",2
1395,"('um', 'yeah')",2
1396,"('bit', 'like')",2
1397,"('youve', 'called')",2
1398,"('said', 'took')",2
1399,"('try', 'stay')",2
1400,"('ask', 'take')",2
1401,"('yeah', 'ive')",2
1402,"('yes', 'yeah')",2
1403,"('medics', 'questions')",2
1404,"('good', 'really')",2
1405,"('please', 'get')",2
1406,"('see', 'hes')",2
1407,"('hang', 'hang')",2
1408,"('know', 'started')",2
1409,"('bit', 'little')",2
1410,"('im', 'starting')",2
1411,"('take', 'today')",2
1412,"('taken', 'anything')",2
1413,"('hang', 'ill')",2
1414,"('ill', 'really')",2
1415,"('really', 'okay')",2
1416,"('emergency', '372')",2
1417,"('trail', 'post')",2
1418,"('post', 'strander')",2
1419,"('strander', 'ohio')",2
1420,"('number', 'youve')",2
1421,"('right', 'pain')",2
1422,"('ahead', 'take')",2
1423,"('take', 'blood')",2
1424,"('pain', 'jaw')",2
1425,"('ok', 'perfect')",2
1426,"('thats', 'collaborating')",2
1427,"('shortspread', 'thats')",2
1428,"('coffee', 'shortspread')",2
1429,"('sentence', 'coffee')",2
1430,"('covid', 'sentence')",2
1431,"('one', 'employees')",2
1432,"('sure', 'tell')",2
1433,"('name', 'jeff')",2
1434,"('car', '911')",2
1435,"('move', 'pain')",2
1436,"('changes', 'breathes')",2
1437,"('pain', 'changes')",2
1438,"('three', 'hours')",2
1439,"('know', 'well')",2
1440,"('door', 'want')",2
1441,"('okay', 'time')",2
1442,"('knee', 'actually')",2
1443,"('yeah', 'would')",2
1444,"('way', 'back')",2
1445,"('say', 'dont')",2
1446,"('residents', 'cars')",2
1447,"('l', 'back')",2
1448,"('room', 'apartment')",2
1449,"('look', 'okay')",2
1450,"('come', 'door')",2
1451,"('thought', 'maybe')",2
1452,"('going', 'well')",2
1453,"('theres', 'big')",2
1454,"('hes', 'talking')",2
1455,"('alright', 'mark')",2
1456,"('door', 'alright')",2
1457,"('start', 'couple')",2
1458,"('left', 'breast')",2
1459,"('tightness', 'would')",2
1460,"('somebody', 'come')",2
1461,"('one', 'yes')",2
1462,"('one', 'took')",2
1463,"('im', 'like')",2
1464,"('right', 'taken')",2
1465,"('heart', 'pill')",2
1466,"('okay', 'put')",2
1467,"('breath', 'nausea')",2
1468,"('take', 'heart')",2
1469,"('right', 'short')",2
1470,"('hes', 'short')",2
1471,"('moves', 'change')",2
1472,"('bit', 'left')",2
1473,"('arm', 'little')",2
1474,"('stress', 'test')",2
1475,"('cialis', 'take')",2
1476,"('hold', 'ill')",2
1477,"('breath', 'fire')",2
1478,"('partner', 'dispatching')",2
1479,"('left', 'breath')",2
1480,"('questions', 'right')",2
1481,"('want', 'say')",2
1482,"('heart', 'yeah')",2
1483,"('jabbing', 'heart')",2
1484,"('sharp', 'jabbing')",2
1485,"('hard', 'breathe')",2
1486,"('something', 'dont')",2
1487,"('chest', 'tight')",2
1488,"('pains', 'chest')",2
1489,"('road', 'okay')",2
1490,"('addressing', 'emergency')",2
1491,"('whats', 'addressing')",2
1492,"('hold', 'second')",2
1493,"('im', 'ready')",2
1494,"('ready', 'go')",2
1495,"('take', 'okay')",2
1496,"('old', 'resident')",2
1497,"('willowbrook', 'delaware')",2
1498,"('door', 'ill')",2
1499,"('assisted', 'living')",2
1500,"('attack', 'hes')",2
1501,"('94', 'years')",2
1502,"('resident', '94')",2
1503,"('yes', 'tell')",2
1504,"('left', 'shoulder')",2
1505,"('right', 'whats')",2
1506,"('symptoms', 'ok')",2
1507,"('okay', 'nurse')",2
1508,"('love', 'okay')",2
1509,"('need', 'come')",2
1510,"('emergency', 'room')",2
1511,"('old', 'hes')",2
1512,"('william', 'street')",2
1513,"('around', 'back')",2
1514,"('welcome', 'byebye')",2
1515,"('doctors', 'orders')",2
1516,"('symptoms', 'cough')",2
1517,"('well', 'partners')",2
1518,"('old', '46')",2
1519,"('feel', 'right')",2
1520,"('circle', 'delaware')",2
1521,"('sounds', 'great')",2
1522,"('dispatched', 'okay')",2
1523,"('please', 'okay')",2
1524,"('little', 'clammy')",2
1525,"('feels', 'little')",2
1526,"('okay', 'give')",2
1527,"('second', 'floor')",2
1528,"('every', 'monday')",2
1529,"('rate', 'right')",2
1530,"('think', 'thats')",2
1531,"('ok', 'name')",2
1532,"('turned', 'around')",2
1533,"('pain', 'illness')",2
1534,"('breath', 'dont')",2
1535,"('think', 'right')",2
1536,"('fell', 'earlier')",2
1537,"('consciousness', 'fell')",2
1538,"('lose', 'consciousness')",2
1539,"('fall', 'earlier')",2
1540,"('bear', 'trail')",2
1541,"('old', '93')",2
1542,"('information', 'old')",2
1543,"('theyve', 'got')",2
1544,"('got', 'questions')",2
1545,"('well', 'let')",2
1546,"('sit', 'inside')",2
1547,"('illness', 'prior')",2
1548,"('symptoms', 'anything')",2
1549,"('right', 'covid')",2
1550,"('reach', 'need')",2
1551,"('oh', 'well')",2
1552,"('ill', 'call')",2
1553,"('patient', 'yes')",2
1554,"('got', 'resident')",2
1555,"('number', '740')",2
1556,"('vomiting', 'havent')",2
1557,"('certain', 'door')",2
1558,"('yes', 'would')",2
1559,"('worse', 'give')",2
1560,"('beep', '911')",2
1561,"('8199', 'monroe')",2
1562,"('monroe', 'drive')",2
1563,"('drive', 'lewis')",2
1564,"('heart', 'specialists')",2
1565,"('went', 'doctor')",2
1566,"('okay', 'long')",2
1567,"('get', 'hold')",2
1568,"('morning', 'almost')",2
1569,"('whos', 'chest')",2
1570,"('like', 'barely')",2
1571,"('heart', 'beating')",2
1572,"('face', 'okay')",2
1573,"('doctor', 'said')",2
1574,"('almost', 'passed')",2
1575,"('hot', 'cold')",2
1576,"('like', 'almost')",2
1577,"('beating', 'really')",2
1578,"('covid', 'month')",2
1579,"('name', 'uh')",2
1580,"('cant', 'even')",2
1581,"('wayside', 'avenue')",2
1582,"('profusely', 'hes')",2
1583,"('gets', 'really')",2
1584,"('shes', 'heart')",2
1585,"('happened', 'resident')",2
1586,"('sir', 'whats')",2
1587,"('gone', 'got')",2
1588,"('thank', 'hes')",2
1589,"('got', 'way')",2
1590,"('ill', 'somebody')",2
1591,"('yeah', 'ill')",2
1592,"('get', 'name')",2
1593,"('really', 'cold')",2
1594,"('got', 'couldnt')",2
1595,"('far', 'got')",2
1596,"('like', 'far')",2
1597,"('chair', 'front')",2
1598,"('sitting', 'chair')",2
1599,"('drugs', 'use')",2
1600,"('7556', 'wayside')",2
1601,"('powell', 'ohio')",2
1602,"('quarantine', 'covid')",2
1603,"('street', 'department')",2
1604,"('front', 'complex')",2
1605,"('apartment', 'im')",2
1606,"('front', 'neighborhood')",2
1607,"('started', 'um')",2
1608,"('questions', 'history')",2
1609,"('department', 'okay')",2
1610,"('317', 'chelsea')",2
1611,"('door', 'would')",2
1612,"('medics', 'coming')",2
1613,"('car', 'didnt')",2
1614,"('still', 'outside')",2
1615,"('correct', 'yeah')",2
1616,"('okay', 'number')",2
1617,"('know', 'maybe')",2
1618,"('want', 'come')",2
1619,"('marked', 'route')",2
1620,"('disconnect', 'make')",2
1621,"('make', 'contact')",2
1622,"('number', 'one')",2
1623,"('one', 'would')",2
1624,"('would', 'change')",2
1625,"('change', 'emergency')",2
1626,"('3971', 'bradford')",2
1627,"('bradford', 'court')",2
1628,"('going', 'patient')",2
1629,"('abdominal', 'pain')",2
1630,"('feeling', 'well')",2
1631,"('okay', 'patient')",2
1632,"('patient', 'conscious')",2
1633,"('okay', 'male')",2
1634,"('male', 'female')",2
1635,"('maam', 'yes')",2
1636,"('brandy', 'yes')",2
1637,"('could', 'go')",2
1638,"('heart', 'heart')",2
1639,"('feel', 'kind')",2
1640,"('started', 'today')",2
1641,"('hour', 'okay')",2
1642,"('started', 'said')",2
1643,"('symptoms', 'know')",2
1644,"('okay', 'heart')",2
1645,"('something', 'changes')",2
1646,"('street', 'yes')",2
1647,"('drink', 'okay')",2
1648,"('rest', 'comfortable')",2
1649,"('well', 'like')",2
1650,"('want', 'stand')",2
1651,"('45', 'minutes')",2
1652,"('kind', 'come')",2
1653,"('maam', '396')",2
